央视频道,#genre#
湖南娱乐,http://pctx.qing.mgtv.com/nn_live/nn_x64/cz0yZDYzMmYwZDZkMTlmYzA1ZjNhMThkM2MyNjYwMTZiYyZlcz0xNTgwODkwMzM5JnV1aWQ9YTYwZGMxOWFlZDZkMjEzMDQ5YzYzMDkzNWY3OWY0MzEtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9dHhfcGNfbGl2ZQ,,/HNYLMPP360.flv
湖南娱乐,http://phonews.qing.mgtv.com/nn_live/nn_x64/cz03ZGE0ZmIyZjUyN2NhODM3MGZkYzhhN2JhMTVlMWE2NCZlcz0xNTgwODkwNjc0JnV1aWQ9ZjI1YjBmOWIxYjg2NWRiMmQ1YTkxYWVlOWRhMTg3OWQtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9d3NfcGhvbmUz/HNYLMPP360.m3u8



湖南电影,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8

湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020006&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南电视剧,http://phonetx.qing.mgtv.com/nn_live/nn_x64/cz1kZjcyNzcwYWVmZmE3OGE2ZDFkNGJhMDNlMWI1Mjk2NCZlcz0xNTgwODgyOTUxJnV1aWQ9Zjk5MDY2YjRlZGY0YmNlNmU0ZDhlNGZhODgxZGE1ZTEtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9dHhfcGhvbmVfbGl2ZQ,,/HNDSJMPP360.m3u8
湖南电视剧,http://pcal.qing.mgtv.com/nn_live/nn_x64/cz1hZTNkMjA1ZGQxNmIxZDIzOWQwYjBiMGExOGE4YjBhNSZlcz0xNTgwOTEwMzY5JnV1aWQ9ZTg4MGMwNDVkOTJjMWVkYzgzYTZiYjVkZTMzZWI2NWMtNjU1N2NlZDAmdj0yJmFzPTAmY2RuZXhfaWQ9YWxfcGMz/HNDSJMPP360.flv


湖南公共,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020007&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南公共,http://pcal.qing.mgtv.com/nn_live/nn_x64/cz02NjBlZWJkYzQ4YjY3MDI2MTdjYzI4ZTVhMDFlYjk1NyZlcz0xNTgwOTEwMTg1JnV1aWQ9N2FmOGJiNTMxYmZhZTc0ZGVlOTQ2MjMwY2JiMzI1MzItNjU1N2NlZDAmdj0yJmFzPTAmY2RuZXhfaWQ9YWxfcGMz/HNGGMPP360.flv
湖南公共,http://phonews.qing.mgtv.com/nn_live/nn_x64/cz04ZmVjN2JmZTRhMjYwNTUxY2RhYjZjY2ZmZWY2ZTJlMyZlcz0xNTgwODkyMzYyJnV1aWQ9N2U3ZTAxMWFjYjQyNjQwYmU0YmRhZWNhMTBkNWRkZDctM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9d3NfcGhvbmUz/HNGGMPP360.m3u8




湖南金鹰纪实,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020008&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
湖南金鹰纪实,http://phonews.qing.mgtv.com/nn_live/nn_x64/cz02YWIyMjhjMjM0MGVjNWY3MTMzMDBhOTc2MTRlOGI0ZSZlcz0xNTgwODg4MjE4JnV1aWQ9ZDdjOTdmYzE4OWY4ZDU2NDAwOTE5ZWFhYTExNmZjYTMtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9d3NfcGhvbmUz/JYJSMPP360.m3u8
湖南金鹰纪实,http://pcws.qing.mgtv.com/nn_live/nn_x64/cz1mMWIzNGU3OTcxMDFlMDM3N2JmMjBkZWRmODk2MzliZCZlcz0xNTgwOTEwNDIwJnV1aWQ9NmYxN2JkNWVlODRjZjg0M2JmMzY3NzQ3MGYxYzdhMWUtNjU1N2NlZDAmdj0yJmFzPTAmY2RuZXhfaWQ9d3NfcGMz/JYJSMPP360.flv

金鹰卡通,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020009&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
金鹰卡通,http://phonews.qing.mgtv.com/nn_live/nn_x64/cz1hMjNkYTQ1OTAwZTI2ZDJhZDUxZDJkZmZjOWQyYzkxYiZlcz0xNTgwODg5NjEwJnV1aWQ9Mzc0MTE3MzE2MzhkZTdkZjExOWI2ODBkZmYyMDY3NjQtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9d3NfcGhvbmUz/JYKTMPP360.m3u8
金鹰卡通,http://pcyf.qing.mgtv.com/nn_live/nn_x64/cz00NzE0Yzk4MzRmYjNkNDkxMjE2M2VmMjQ4MDM3ZjU5YyZlcz0xNTgwODkzNzQ0JnV1aWQ9MzcwMGU5MDYzMzVkYTkwMmNlMjI3ZTYxYWVmZGFhZGYtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9eWZfcGNfbGl2ZQ,,/JYKTMPP360.flv


芒果乐搜,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020010&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8

IPTV好吃厨房,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020011&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8

湖南教育台,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020013&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8

长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8
长沙新闻,http://pctx.qing.mgtv.com/nn_live/nn_x64/cz0zYTkxOWQwNmQ5N2Y5YjgwZTg3YjI5OTk4ZThlOGY2OCZlcz0xNTgwODk4NjY5JnV1aWQ9YzQ4Mzc2NWI4ZTIyZGY3NTIwNzEyNGFhNGExMDU1NmMtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9dHhfcGNfbGl2ZQ,,/CSXWMPP360.flv

长沙新闻频道,http://phonews.qing.mgtv.com/nn_live/nn_x64/cz04ODJhMzg3OWU4N2M5NTVhMTA0OGY4ZWJkODNjNmUwNSZlcz0xNTgwOTEwNjI5JnV1aWQ9NGJjYzVjYjg2N2IwMjk4MTc0MWZiMjY4NzAyMWJlNTYtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9d3NfcGhvbmUz/CSXWMPP360.m3u8

长沙女性,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8
长沙女性,http://phonetx.qing.mgtv.com/nn_live/nn_x64/cz04MDJiNWQ1YWU4NmU1MzRiNTliMjhjMDI1MzZkMDBkYSZlcz0xNTgwODkyOTc3JnV1aWQ9YjRjNDU2OWUyODU5NmE1MDgwOTVhNjgyMWMxMDdjNGYtM2RhMGY3ZDImdj0yJmFzPTAmY2RuZXhfaWQ9dHhfcGhvbmVfbGl2ZQ,,/CSNXMPP360.m3u8



长沙影视,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.m3u8

长沙购物,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_354.m3u8


长沙公交移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_357.m3u8
长沙地铁移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8



娄底综合,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
娄底综合,http://119.39.242.52:1935/live/zonghe/playlist.m3u8

娄底公共,http://218.77.102.118:1935/live/gonggong/playlist.m3u8
娄底公共,http://mms.ldntv.cn:1935/live/gonggong/playlist.m3u8
娄底公共,http://119.39.242.52:1935/live/gonggong/playlist.m3u8



桃江综合频道,http://hntj.chinashadt.com:2036/live/tv11.stream/playlist.m3u8
桃江经济频道,http://hntj.chinashadt.com:2036/live/tv12.stream/playlist.m3u8


宜章新闻综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream/playlist.m3u8
宜章社会法制,http://hnyz.chinashadt.com:2036/live/stream:tv2.stream/playlist.m3u8
邵东综合频道,http://hnsd.chinashadt.com:2036/live/stream:shaodong.stream/playlist.m3u8
双峰电视一套,http://hnsf.chinashadt.com:2036/zhuanma/tv1.stream_360p/playlist.m3u8

湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8


常德综合台,http://zhibo.changdejia.com/cdtv/xwzh.m3u8
常德公共台,http://zhibo.changdejia.com/cdtv/ggpd.m3u8

北京地区,#genre#
北京卫视,http://ivi.bupt.edu.cn/hls/btv1.m3u8
北京卫视,http://ivi.bupt.edu.cn/hls/btv1hd.m3u8

北京文艺,http://ivi.bupt.edu.cn/hls/btv2.m3u8
北京文艺,http://ivi.bupt.edu.cn/hls/btv2hd.m3u8

北京科教,http://ivi.bupt.edu.cn/hls/btv3.m3u8

北京影视,http://ivi.bupt.edu.cn/hls/btv4.m3u8
北京影视,http://ivi.bupt.edu.cn/hls/btv4hd.m3u8

北京财经,http://ivi.bupt.edu.cn/hls/btv5.m3u8

北京生活,http://ivi.bupt.edu.cn/hls/btv7.m3u8

北京青年,http://ivi.bupt.edu.cn/hls/btv8.m3u8

北京新闻,http://ivi.bupt.edu.cn/hls/btv9.m3u8
北京新闻,http://ivi.bupt.edu.cn/hls/btv9hd.m3u8

北京少儿,http://ivi.bupt.edu.cn/hls/btv10.m3u8

北京纪实,http://ivi.bupt.edu.cn/hls/btv11.m3u8
北京纪实,http://ivi.bupt.edu.cn/hls/btv11hd.m3u8

怀柔电视台,http://live.huairtv.com:1935/dvrLive/hrtvmb/playlist.m3u8

